304940,200.00,204.14,27.3
304950,200.00,203.71,28.4
304960,200.00,203.77,27.4
304970,200.00,203.81,27.4
304980,200.00,203.85,27.4
304990,200.00,203.88,27.4
305000,200.00,204.31,26.2
305010,200.00,204.24,27.2
305020,200.00,204.20,27.2
305030,200.00,204.16,27.2
305040,200.00,203.72,28.3
305050,200.00,203.78,27.3
305060,200.00,204.62,25.1
305070,200.00,204.90,26.0
305080,200.00,204.72,27.0
305090,200.00,204.18,28.2
305100,200.00,203.74,28.3
305110,200.00,204.79,24.5
305120,200.00,204.63,27.0
305130,200.00,204.91,25.9
305140,200.00,204.73,26.9
305150,200.00,204.18,28.1
305160,200.00,204.14,27.1
305170,200.00,204.52,26.0
305180,200.00,204.01,28.1
305190,200.00,204.01,27.1
305200,200.00,204.01,27.1
305210,200.00,203.01,29.9
305220,200.00,203.21,27.3
305230,200.00,202.96,28.4
305240,200.00,203.17,27.3
305250,200.00,203.34,27.3
305260,200.00,203.87,26.1
305270,200.00,203.90,27.1
305280,200.00,203.92,27.0
305290,200.00,203.93,27.0
305300,200.00,203.95,27.0
305310,200.00,204.36,25.9
305320,200.00,204.69,25.8
305330,200.00,204.55,26.8
305340,200.00,204.44,26.8
305350,200.00,204.35,26.8
305360,200.00,204.68,25.7
305370,200.00,204.54,26.8
305380,200.00,204.44,26.8
305390,200.00,204.35,26.8
305400,200.00,204.28,26.8
305410,200.00,203.82,27.9
305420,200.00,203.46,28.0
305430,200.00,203.57,27.0
305440,200.00,203.65,27.0
305450,200.00,203.72,26.9
305460,200.00,203.78,26.9
305470,200.00,204.22,25.8
305480,200.00,204.18,26.8
305490,200.00,205.14,24.0
305500,200.00,204.91,26.5
305510,200.00,204.73,26.6
305520,200.00,204.58,26.6
305530,200.00,204.47,26.6
305540,200.00,204.37,26.6
305550,200.00,204.30,26.6
305560,200.00,204.24,26.7
305570,200.00,203.79,27.8
305580,200.00,203.83,26.8
305590,200.00,204.27,25.6
305600,200.00,203.81,27.7
305610,200.00,203.85,26.7
305620,200.00,203.48,27.8
305630,200.00,203.58,26.8
305640,200.00,203.27,27.9
305650,200.00,203.81,25.7
305660,200.00,203.85,26.7
305670,200.00,204.28,25.5
305680,200.00,204.22,26.5
305690,200.00,204.18,26.5
305700,200.00,203.74,27.7
305710,200.00,203.80,26.6
305720,200.00,203.84,26.6
305730,200.00,204.27,25.5
305740,200.00,203.82,27.6
305750,200.00,204.25,25.5
305760,200.00,203.80,27.6
305770,200.00,203.84,26.6
305780,200.00,203.87,26.5
305790,200.00,204.30,25.4
305800,200.00,204.24,26.4
305810,200.00,204.19,26.4
305820,200.00,204.55,25.3
305830,200.00,204.44,26.3
305840,200.00,204.35,26.3
305850,200.00,203.88,27.5
305860,200.00,203.91,26.5
305870,200.00,203.93,26.4
305880,200.00,203.94,26.4
305890,200.00,203.95,26.4
305900,200.00,203.96,26.4
305910,200.00,203.97,26.4
305920,200.00,203.98,26.4
305930,200.00,204.38,25.2
305940,200.00,204.30,26.3
305950,200.00,204.64,25.1
305960,200.00,204.51,26.2
305970,200.00,204.81,25.1
305980,200.00,204.25,27.2
305990,200.00,204.20,26.2
306000,200.00,204.16,26.2
306010,200.00,204.13,26.2
306020,200.00,204.50,25.1
306030,200.00,204.40,26.1
306040,200.00,204.32,26.1
306050,200.00,204.26,26.1
306060,200.00,204.21,26.2
306070,200.00,204.56,25.0
306080,200.00,204.85,24.9
306090,200.00,204.68,26.0
306100,200.00,204.95,24.9
306110,200.00,205.16,24.8
306120,200.00,205.32,24.7
306130,200.00,205.06,25.8
306140,200.00,204.85,25.9
306150,200.00,204.68,25.9
306160,200.00,204.54,25.9
306170,200.00,204.43,25.9
306180,200.00,203.95,27.1
306190,200.00,203.56,27.2
306200,200.00,203.65,26.2
306210,200.00,204.12,25.0
306220,200.00,204.09,26.0
306230,200.00,204.07,26.0
306240,200.00,204.06,26.0
306250,200.00,204.05,26.0
306260,200.00,204.04,26.0
306270,200.00,204.43,24.9
306280,200.00,203.94,27.0
306290,200.00,203.96,26.0
306300,200.00,203.96,26.0
306310,200.00,203.97,25.9
306320,200.00,203.98,25.9
306330,200.00,203.58,27.0
306340,200.00,203.67,26.0
306350,200.00,203.73,26.0
306360,200.00,203.39,27.1
306370,200.00,203.51,26.0
306380,200.00,203.61,26.0
306390,200.00,204.09,24.8
306400,200.00,204.07,25.8
306410,200.00,204.05,25.8
306420,200.00,204.04,25.8
306430,200.00,204.04,25.8
306440,200.00,204.03,25.8
306450,200.00,204.42,24.7
306460,200.00,204.34,25.7
306470,200.00,203.87,26.8
306480,200.00,203.90,25.8
306490,200.00,203.92,25.8
306500,200.00,203.93,25.8
306510,200.00,203.95,25.8
306520,200.00,203.96,25.7
306530,200.00,203.97,25.7
306540,200.00,203.97,25.7
306550,200.00,203.98,25.7
306560,200.00,204.38,24.6
306570,200.00,204.31,25.6
306580,200.00,204.24,25.6
306590,200.00,204.60,24.5
306600,200.00,204.48,25.5
306610,200.00,204.38,25.5
306620,200.00,204.71,24.4
306630,200.00,204.56,25.4
306640,200.00,204.45,25.5
306650,200.00,204.36,25.5
306660,200.00,204.29,25.5
306670,200.00,204.23,25.5
306680,200.00,204.58,24.4
306690,200.00,203.87,27.1
306700,200.00,204.69,23.3
306710,200.00,205.96,21.4
306720,200.00,205.56,25.0
306730,200.00,206.05,22.9
306740,200.00,205.64,25.0
306750,200.00,205.31,25.1
306760,200.00,205.05,25.1
306770,200.00,204.84,25.2
306780,200.00,204.67,25.2
306790,200.00,204.54,25.3
306800,200.00,204.43,25.3
306810,200.00,204.34,25.3
306820,200.00,204.28,25.3
306830,200.00,204.62,24.2
306840,200.00,204.90,24.1
306850,200.00,204.72,25.1
306860,200.00,204.57,25.2
306870,200.00,204.46,25.2
306880,200.00,204.37,25.2
306890,200.00,204.29,25.2
306900,200.00,204.23,25.2
306910,200.00,203.79,26.4
306920,200.00,203.83,25.3
306930,200.00,203.26,27.0
306940,200.00,203.41,25.4
306950,200.00,203.53,25.4
306960,200.00,203.62,25.4
306970,200.00,203.70,25.3
306980,200.00,203.76,25.3
306990,200.00,204.21,24.2
307000,200.00,204.17,25.2
307010,200.00,204.13,25.2
307020,200.00,204.11,25.2
307030,200.00,204.48,24.0
307040,200.00,204.79,23.9
307050,200.00,205.03,23.8
307060,200.00,204.82,24.9
307070,200.00,204.66,24.9
307080,200.00,204.53,25.0
307090,200.00,204.42,25.0
307100,200.00,203.94,26.1
307110,200.00,203.95,25.1
307120,200.00,203.96,25.1
307130,200.00,203.97,25.1
307140,200.00,204.37,23.9
307150,200.00,204.30,25.0
307160,200.00,203.84,26.1
307170,200.00,204.27,23.9
307180,200.00,204.22,24.9
307190,200.00,204.17,24.9
307200,200.00,204.14,24.9
307210,200.00,204.11,24.9
307220,200.00,204.09,24.9
307230,200.00,204.07,24.9
307240,200.00,204.06,24.9
307250,200.00,204.45,23.8
307260,200.00,204.36,24.8
307270,200.00,204.69,23.7
307280,200.00,203.95,26.4
307290,200.00,203.96,24.9
307300,200.00,205.37,21.0
307310,200.00,205.09,24.5
307320,200.00,204.87,24.6
307330,200.00,204.70,24.6
307340,200.00,204.16,25.8
307350,200.00,204.13,24.8
307360,200.00,204.10,24.8
307370,200.00,204.08,24.8
307380,200.00,204.07,24.8
307390,200.00,204.05,24.8
307400,200.00,204.44,23.6
307410,200.00,203.95,25.8
307420,200.00,203.96,24.8
307430,200.00,203.97,24.8
307440,200.00,203.98,24.7
307450,200.00,203.98,24.7
307460,200.00,203.98,24.7
307470,200.00,203.59,25.8
307480,200.00,203.67,24.8
307490,200.00,203.74,24.8
307500,200.00,203.79,24.7
307510,200.00,203.83,24.7
307520,200.00,203.46,25.8
307530,200.00,203.97,23.7
307540,200.00,203.98,24.6
307550,200.00,203.98,24.6
307560,200.00,203.59,25.7
307570,200.00,204.47,22.5
307580,200.00,204.37,24.5
307590,200.00,204.30,24.5
307600,200.00,204.64,23.4
307610,200.00,204.51,24.4
307620,200.00,204.81,23.3
307630,200.00,204.25,25.5
307640,200.00,204.20,24.5
307650,200.00,204.16,24.5
307660,200.00,204.13,24.5
307670,200.00,204.10,24.5
307680,200.00,204.08,24.5
307690,200.00,204.46,23.3
307700,200.00,204.37,24.4
307710,200.00,203.90,25.5
307720,200.00,203.92,24.5
307730,200.00,203.93,24.5
307740,200.00,204.35,23.3
307750,200.00,204.28,24.3
307760,200.00,204.22,24.3
307770,200.00,204.18,24.3
307780,200.00,204.14,24.3
307790,200.00,204.11,24.3
307800,200.00,203.09,27.1
307810,200.00,203.27,24.6
307820,200.00,203.42,24.5
307830,200.00,203.53,24.5
307840,200.00,203.63,24.4
307850,200.00,203.70,24.4
307860,200.00,204.16,23.3
307870,200.00,204.13,24.3
307880,200.00,204.10,24.3
307890,200.00,204.08,24.3
307900,200.00,204.07,24.3
307910,200.00,204.05,24.2
307920,200.00,204.04,24.2
307930,200.00,203.63,25.4
307940,200.00,203.71,24.3
307950,200.00,203.77,24.3
307960,200.00,203.81,24.3
307970,200.00,203.85,24.2
307980,200.00,203.88,24.2
307990,200.00,204.30,23.1
308000,200.00,204.24,24.1
308010,200.00,204.19,24.1
308020,200.00,204.16,24.1
308030,200.00,204.12,24.1
308040,200.00,204.50,23.0
308050,200.00,204.80,22.9
308060,200.00,204.64,23.9
308070,200.00,204.51,23.9
308080,200.00,204.41,24.0
308090,200.00,204.33,24.0
308100,200.00,204.26,24.0
308110,200.00,204.61,22.9
308120,200.00,204.49,23.9
308130,200.00,204.79,22.8
308140,200.00,204.63,23.8
308150,200.00,204.51,23.9
308160,200.00,204.00,25.0
308170,200.00,205.00,21.2
308180,200.00,205.20,22.6
308190,200.00,204.96,23.7
308200,200.00,204.37,24.8
308210,200.00,204.30,23.8
308220,200.00,204.24,23.9
308230,200.00,203.79,25.0
308240,200.00,203.83,24.0
308250,200.00,204.27,22.8
308260,200.00,204.21,23.8
308270,200.00,204.57,22.7
308280,200.00,204.86,22.6
308290,200.00,204.68,23.6
308300,200.00,204.55,23.7
308310,200.00,204.84,22.6
308320,200.00,204.67,23.6
308330,200.00,204.54,23.6
308340,200.00,204.03,24.8
308350,200.00,204.42,22.7
308360,200.00,204.74,22.5
308370,200.00,204.59,23.6
308380,200.00,204.47,23.6
308390,200.00,202.98,27.5
308400,200.00,203.18,24.0
308410,200.00,203.75,22.8
308420,200.00,203.80,23.8
308430,200.00,203.84,23.8
308440,200.00,204.27,22.6
308450,200.00,204.22,23.6
308460,200.00,204.97,21.4
308470,200.00,205.18,22.3
308480,200.00,204.94,23.4
308490,200.00,204.35,24.5
308500,200.00,204.28,23.5
308510,200.00,204.23,23.5
308520,200.00,204.98,21.3
308530,200.00,204.79,23.4
308540,200.00,204.63,23.4
308550,200.00,204.50,23.4
308560,200.00,204.40,23.4
308570,200.00,205.12,21.2
308580,200.00,204.90,23.3
308590,200.00,204.32,24.4
308600,200.00,203.85,24.6
308610,200.00,203.48,24.7
308620,200.00,203.59,23.6
308630,200.00,204.07,22.5
308640,200.00,204.06,23.5
308650,200.00,204.04,23.4
308660,200.00,204.04,23.4
308670,200.00,203.63,24.6
308680,200.00,204.10,22.4
308690,200.00,204.08,23.4
308700,200.00,204.47,22.3
308710,200.00,204.37,23.3
308720,200.00,204.30,23.3
308730,200.00,203.84,24.4
308740,200.00,203.87,23.4
308750,200.00,203.90,23.4
308760,200.00,203.92,23.4
308770,200.00,203.53,24.5
308780,200.00,203.63,23.4
308790,200.00,204.70,20.6
308800,200.00,204.56,23.1
308810,200.00,204.45,23.2
308820,200.00,204.36,23.2
308830,200.00,203.89,24.3
308840,200.00,203.91,23.3
308850,200.00,203.93,23.3
308860,200.00,203.94,23.3
308870,200.00,203.95,23.3
308880,200.00,203.96,23.2
308890,200.00,203.97,23.2
308900,200.00,204.38,22.1
308910,200.00,204.30,23.1
308920,200.00,204.24,23.1
308930,200.00,204.59,22.0
308940,200.00,204.47,23.0
308950,200.00,204.38,23.0
308960,200.00,204.30,23.1
308970,200.00,204.24,23.1
308980,200.00,203.79,24.2
308990,200.00,203.84,23.2
309000,200.00,203.87,23.1
309010,200.00,203.89,23.1
309020,200.00,204.32,22.0
309030,200.00,203.65,24.7
309040,200.00,203.72,23.1
309050,200.00,203.78,23.1
309060,200.00,203.42,24.2
309070,200.00,203.54,23.2
309080,200.00,203.63,23.1
309090,200.00,203.30,24.2
309100,200.00,203.44,23.2
309110,200.00,203.55,23.1
309120,200.00,204.04,22.0
309130,200.00,204.03,23.0
309140,200.00,204.03,23.0
309150,200.00,203.62,24.1
309160,200.00,203.70,23.0
309170,200.00,203.76,23.0
309180,200.00,203.81,23.0
309190,200.00,203.85,23.0
309200,200.00,203.88,23.0
309210,200.00,203.90,22.9
309220,200.00,203.92,22.9
309230,200.00,204.34,21.8
309240,200.00,204.27,22.8
309250,200.00,204.22,22.8
309260,200.00,204.17,22.8
309270,200.00,205.14,20.0
309280,200.00,204.91,22.6
309290,200.00,204.73,22.6
309300,200.00,204.58,22.6
309310,200.00,204.47,22.7
309320,200.00,204.37,22.7
309330,200.00,204.30,22.7
309340,200.00,204.24,22.7
309350,200.00,204.19,22.7
309360,200.00,204.15,22.7
309370,200.00,204.52,21.6
309380,200.00,204.42,22.6
309390,200.00,203.93,23.7
309400,200.00,203.95,22.7
309410,200.00,203.56,23.8
309420,200.00,203.65,22.8
309430,200.00,203.72,22.8
309440,200.00,204.17,21.6
309450,200.00,204.14,22.6
309460,200.00,203.71,23.7
309470,200.00,203.77,22.7
309480,200.00,203.82,22.7
309490,200.00,203.85,22.7
309500,200.00,203.88,22.6
309510,200.00,203.91,22.6
309520,200.00,203.92,22.6
309530,200.00,203.94,22.6
309540,200.00,204.35,21.5
309550,200.00,204.28,22.5
309560,200.00,204.62,21.4
309570,200.00,204.50,22.4
309580,200.00,204.40,22.4
309590,200.00,204.32,22.4
309600,200.00,203.86,23.5
309610,200.00,204.28,21.4
309620,200.00,204.23,22.4
309630,200.00,204.58,21.3
309640,200.00,204.47,22.3
309650,200.00,204.37,22.3
309660,200.00,204.30,22.3
309670,200.00,204.64,21.2
309680,200.00,204.51,22.3
309690,200.00,204.41,22.3
309700,200.00,204.33,22.3
309710,200.00,204.26,22.3
309720,200.00,204.21,22.3
309730,200.00,204.17,22.3
309740,200.00,204.13,22.3
309750,200.00,204.11,22.3
309760,200.00,204.49,21.2
309770,200.00,204.39,22.2
309780,200.00,204.71,21.1
309790,200.00,204.57,22.1
309800,200.00,204.45,22.1
309810,200.00,204.36,22.2
309820,200.00,203.89,23.3
309830,200.00,203.91,22.3
309840,200.00,203.53,23.4
309850,200.00,203.62,22.3
309860,200.00,203.70,22.3
309870,200.00,204.16,21.2
309880,200.00,204.13,22.2
309890,200.00,204.50,21.0
309900,200.00,204.40,22.1
309910,200.00,204.32,22.1
309920,200.00,204.26,22.1
309930,200.00,204.21,22.1
309940,200.00,204.16,22.1
309950,200.00,204.13,22.1
309960,200.00,203.71,23.2
309970,200.00,203.36,23.3
309980,200.00,203.09,23.4
309990,200.00,203.27,22.3
310000,200.00,203.82,21.1
310010,200.00,204.65,19.9
310020,200.00,204.52,21.9
310030,200.00,204.02,23.0
310040,200.00,204.02,22.0
310050,200.00,204.01,22.0
310060,200.00,204.01,22.0
310070,200.00,204.01,22.0
310080,200.00,204.41,20.9
310090,200.00,204.32,21.9
310100,200.00,204.26,21.9
310110,200.00,204.21,21.9
310120,200.00,204.17,21.9
310130,200.00,203.53,23.6
310140,200.00,203.23,23.2
310150,200.00,203.38,22.1
310160,200.00,203.90,20.9
310170,200.00,203.92,21.9
310180,200.00,203.94,21.9
310190,200.00,203.95,21.9
310200,200.00,203.96,21.9
310210,200.00,203.97,21.9
310220,200.00,203.58,23.0
310230,200.00,203.66,22.0
310240,200.00,203.73,21.9
310250,200.00,204.18,20.8
310260,200.00,204.15,21.8
310270,200.00,203.72,22.9
310280,200.00,203.77,21.9
310290,200.00,203.82,21.8
310300,200.00,203.85,21.8
310310,200.00,203.88,21.8
310320,200.00,203.91,21.8
310330,200.00,203.93,21.8
310340,200.00,203.94,21.8
310350,200.00,203.35,23.4
310360,200.00,203.48,21.9
310370,200.00,203.99,20.7
310380,200.00,203.99,21.7
310390,200.00,203.59,22.8
310400,200.00,203.67,21.8
310410,200.00,203.74,21.8
310420,200.00,203.79,21.7
310430,200.00,203.83,21.7
310440,200.00,204.67,19.4
310450,200.00,204.13,22.6
310460,200.00,204.11,21.6
310470,200.00,204.08,21.6
310480,200.00,203.47,23.3
310490,200.00,203.57,21.7
310500,200.00,203.66,21.7
310510,200.00,203.73,21.7
310520,200.00,204.18,20.5
310530,200.00,204.55,20.4
310540,200.00,204.84,20.3
310550,200.00,204.67,21.3
310560,200.00,204.54,21.4
310570,200.00,204.43,21.4
310580,200.00,204.34,21.4
310590,200.00,204.27,21.4
310600,200.00,204.22,21.4
310610,200.00,204.58,20.3
310620,200.00,204.46,21.3
310630,200.00,204.37,21.3
310640,200.00,204.29,21.4
310650,200.00,204.24,21.4
310660,200.00,204.19,21.4
310670,200.00,204.15,21.4
310680,200.00,204.12,21.4
310690,200.00,204.10,21.4
310700,200.00,204.48,20.2
310710,200.00,204.38,21.2
310720,200.00,204.71,20.1
310730,200.00,204.56,21.2
310740,200.00,204.45,21.2
310750,200.00,204.36,21.2
310760,200.00,204.29,21.2
310770,200.00,205.03,19.0
310780,200.00,204.82,21.0
310790,200.00,204.66,21.1
310800,200.00,204.93,20.0
310810,200.00,204.74,21.0
310820,200.00,204.59,21.1
310830,200.00,204.48,21.1
310840,200.00,204.38,21.1
310850,200.00,204.30,21.1
310860,200.00,204.24,21.1
310870,200.00,204.19,21.1
310880,200.00,204.16,21.1
310890,200.00,204.12,21.1
310900,200.00,204.10,21.1
310910,200.00,204.08,21.1
310920,200.00,204.46,20.0
310930,200.00,204.37,21.0
310940,200.00,204.70,19.9
310950,200.00,204.16,22.0
310960,200.00,204.13,21.0
310970,200.00,204.50,19.9
310980,200.00,204.40,20.9
310990,200.00,203.92,22.1
311000,200.00,203.94,21.1
311010,200.00,203.95,21.1
311020,200.00,203.96,21.0
311030,200.00,203.97,21.0
311040,200.00,203.97,21.0
311050,200.00,203.98,21.0
311060,200.00,204.38,19.9
311070,200.00,203.91,22.0
311080,200.00,203.93,21.0
311090,200.00,203.94,21.0
311100,200.00,203.95,21.0
311110,200.00,203.96,20.9
311120,200.00,203.97,20.9
311130,200.00,203.98,20.9
311140,200.00,203.98,20.9
311150,200.00,204.38,19.8
311160,200.00,204.31,20.8
311170,200.00,204.25,20.8
311180,200.00,204.20,20.8
311190,200.00,204.16,20.8
311200,200.00,204.13,20.8
311210,200.00,204.10,20.8
311220,200.00,204.08,20.8
311230,200.00,204.06,20.8
311240,200.00,204.05,20.8
311250,200.00,203.64,21.9
311260,200.00,203.71,20.9
311270,200.00,204.17,19.7
311280,200.00,204.14,20.7
311290,200.00,204.11,20.7
311300,200.00,204.09,20.7
311310,200.00,203.67,21.8
311320,200.00,203.34,21.9
311330,200.00,203.07,22.0
311340,200.00,203.25,20.9
311350,200.00,203.40,20.9
311360,200.00,203.52,20.8
311370,200.00,204.02,19.7
311380,200.00,204.41,19.5
311390,200.00,204.33,20.6
311400,200.00,204.27,20.6
311410,200.00,204.21,20.6
311420,200.00,204.17,20.6
311430,200.00,204.14,20.6
311440,200.00,204.11,20.6
311450,200.00,203.69,21.7
311460,200.00,203.75,20.7
311470,200.00,203.80,20.6
311480,200.00,203.84,20.6
311490,200.00,203.87,20.6
311500,200.00,204.30,19.5
311510,200.00,204.64,19.3
311520,200.00,204.51,20.4
311530,200.00,204.01,21.5
311540,200.00,203.61,21.6
311550,200.00,203.29,21.7
311560,200.00,203.43,20.7
311570,200.00,203.94,19.5
311580,200.00,203.95,20.5
311590,200.00,203.96,20.5
311600,200.00,203.97,20.5
311610,200.00,204.38,19.3
311620,200.00,204.30,20.3
311630,200.00,204.24,20.3
311640,200.00,204.19,20.3
311650,200.00,204.15,20.4
311660,200.00,204.12,20.3
311670,200.00,204.10,20.3
311680,200.00,204.08,20.3
311690,200.00,204.06,20.3
311700,200.00,204.05,20.3
311710,200.00,204.04,20.3
311720,200.00,204.03,20.3
311730,200.00,204.03,20.3
311740,200.00,204.02,20.3
311750,200.00,204.02,20.3
311760,200.00,204.01,20.3
311770,200.00,204.01,20.3
311780,200.00,204.01,20.3
311790,200.00,204.01,20.3
311800,200.00,204.41,19.1
311810,200.00,204.32,20.1
311820,200.00,204.26,20.1
311830,200.00,204.21,20.2
311840,200.00,204.17,20.2
311850,200.00,204.13,20.2
311860,200.00,204.11,20.1
311870,200.00,204.49,19.0
311880,200.00,204.79,18.9
311890,200.00,204.63,20.0
311900,200.00,204.50,20.0
311910,200.00,204.40,20.0
311920,200.00,204.32,20.0
311930,200.00,204.26,20.0
311940,200.00,204.21,20.0
311950,200.00,204.97,17.8
311960,200.00,204.77,19.8
311970,200.00,204.62,19.9
311980,200.00,204.49,19.9
311990,200.00,204.40,19.9
312000,200.00,204.32,19.9
312010,200.00,204.25,19.9
312020,200.00,204.60,18.8
312030,200.00,204.08,21.0
312040,200.00,204.07,20.0
312050,200.00,204.05,20.0
312060,200.00,204.04,19.9
312070,200.00,204.43,18.8
312080,200.00,203.95,21.0
312090,200.00,203.96,19.9
312100,200.00,203.97,19.9
312110,200.00,203.97,19.9
312120,200.00,203.98,19.9
312130,200.00,203.58,21.0
312140,200.00,204.07,18.9
312150,200.00,204.05,19.9
312160,200.00,204.04,19.8
312170,200.00,204.03,19.8
312180,200.00,204.03,19.8
312190,200.00,204.02,19.8
312200,200.00,204.02,19.8
312210,200.00,203.61,20.9
312220,200.00,204.09,18.8
312230,200.00,204.07,19.8
312240,200.00,204.06,19.8
312250,200.00,204.05,19.8
312260,200.00,204.04,19.7
312270,200.00,204.43,18.6
312280,200.00,204.34,19.6
312290,200.00,205.08,17.4
312300,200.00,204.86,19.5
312310,200.00,204.69,19.5
312320,200.00,204.55,19.5
312330,200.00,204.44,19.5
312340,200.00,203.95,20.7
312350,200.00,204.36,18.6
312360,200.00,204.69,18.4
312370,200.00,204.55,19.5
312380,200.00,204.44,19.5
312390,200.00,204.35,19.5
312400,200.00,204.28,19.5
312410,200.00,204.23,19.5
312420,200.00,204.58,18.4
312430,200.00,204.06,20.6
312440,200.00,204.05,19.5
312450,200.00,204.04,19.5
312460,200.00,204.43,18.4
312470,200.00,204.35,19.4
312480,200.00,203.88,20.6
312490,200.00,203.90,19.5
312500,200.00,203.92,19.5
312510,200.00,203.34,21.2
312520,200.00,203.47,19.6
312530,200.00,203.18,20.7
312540,200.00,203.34,19.7
312550,200.00,203.47,19.6
312560,200.00,203.58,19.6
312570,200.00,203.66,19.5
312580,200.00,203.73,19.5
312590,200.00,203.78,19.5
312600,200.00,203.83,19.5
312610,200.00,203.86,19.4
312620,200.00,203.49,20.5
312630,200.00,203.99,18.4
312640,200.00,203.99,19.4
312650,200.00,204.39,18.2
312660,200.00,204.32,19.3
312670,200.00,203.85,20.4
312680,200.00,203.88,19.4
312690,200.00,203.91,19.4
312700,200.00,203.92,19.3
312710,200.00,203.94,19.3
312720,200.00,204.35,18.2
312730,200.00,204.28,19.2
312740,200.00,204.23,19.2
312750,200.00,204.18,19.2
312760,200.00,204.54,18.1
312770,200.00,204.04,20.2
312780,200.00,204.03,19.2
312790,200.00,204.42,18.1
312800,200.00,204.74,18.0
312810,200.00,204.59,19.0
312820,200.00,204.47,19.0
312830,200.00,204.38,19.1
312840,200.00,204.30,19.1
312850,200.00,204.24,19.1
312860,200.00,204.19,19.1
312870,200.00,204.15,19.1
312880,200.00,204.12,19.1
312890,200.00,204.10,19.1
312900,200.00,204.48,18.0
312910,200.00,203.98,20.1
312920,200.00,203.59,20.2
312930,200.00,203.67,19.2
312940,200.00,203.34,20.3
312950,200.00,203.07,20.3
312960,200.00,203.25,19.3
312970,200.00,203.40,19.2
312980,200.00,203.52,19.2
312990,200.00,203.62,19.1
313000,200.00,203.69,19.1
313010,200.00,204.16,18.0
313020,200.00,204.12,19.0
313030,200.00,203.70,20.1
313040,200.00,203.76,19.0
313050,200.00,203.81,19.0
313060,200.00,203.45,20.1
313070,200.00,203.56,19.1
313080,200.00,204.05,17.9
313090,200.00,204.04,18.9
313100,200.00,204.43,17.8
313110,200.00,204.34,18.8
313120,200.00,203.87,19.9
313130,200.00,203.90,18.9
313140,200.00,204.32,17.8
313150,200.00,204.26,18.8
313160,200.00,204.20,18.8
313170,200.00,204.16,18.8
313180,200.00,204.13,18.8
313190,200.00,204.10,18.8
313200,200.00,204.08,18.8
313210,200.00,204.07,18.8
313220,200.00,204.05,18.8
313230,200.00,204.04,18.8
313240,200.00,204.03,18.8
313250,200.00,205.03,15.9
313260,200.00,204.82,18.5
313270,200.00,204.66,18.5
313280,200.00,204.53,18.6
313290,200.00,204.42,18.6
313300,200.00,204.34,18.6
313310,200.00,203.87,19.7
313320,200.00,203.90,18.7
313330,200.00,203.92,18.7
313340,200.00,203.93,18.7
313350,200.00,203.95,18.7
313360,200.00,203.96,18.7
313370,200.00,203.97,18.6
313380,200.00,203.97,18.6
313390,200.00,203.98,18.6
313400,200.00,203.98,18.6
313410,200.00,204.39,17.5
313420,200.00,204.31,18.5
313430,200.00,204.25,18.5
313440,200.00,204.60,17.4
313450,200.00,204.88,17.3
313460,200.00,205.10,17.2
313470,200.00,205.28,17.1
313480,200.00,205.43,17.1
313490,200.00,205.14,18.1
313500,200.00,204.91,18.2
313510,200.00,204.13,19.9
313520,200.00,203.50,20.1
313530,200.00,203.60,18.6
313540,200.00,203.68,18.5
313550,200.00,203.75,18.5
313560,200.00,203.80,18.5
313570,200.00,204.24,17.3
313580,200.00,204.59,17.2
313590,200.00,204.47,18.2
313600,200.00,204.38,18.3
313610,200.00,204.30,18.3
313620,200.00,204.64,17.2
313630,200.00,204.51,18.2
313640,200.00,204.41,18.2
313650,200.00,204.33,18.2
313660,200.00,204.26,18.2
313670,200.00,204.21,18.2
313680,200.00,204.17,18.2
313690,200.00,204.53,17.1
313700,200.00,204.43,18.1
313710,200.00,204.34,18.2
313720,200.00,204.67,17.0
313730,200.00,204.54,18.1
313740,200.00,204.43,18.1
313750,200.00,203.94,19.2
313760,200.00,203.96,18.2
313770,200.00,203.96,18.2
313780,200.00,203.97,18.2
313790,200.00,203.98,18.2
313800,200.00,203.98,18.2
313810,200.00,203.99,18.2
313820,200.00,203.99,18.1
313830,200.00,204.39,17.0
313840,200.00,204.71,16.9
313850,200.00,204.17,19.1
313860,200.00,204.14,18.1
313870,200.00,204.11,18.1
313880,200.00,204.09,18.1
313890,200.00,204.07,18.1
313900,200.00,204.46,16.9
313910,200.00,204.76,16.8
313920,200.00,204.61,17.9
313930,200.00,204.49,17.9
313940,200.00,204.39,17.9
313950,200.00,204.31,17.9
313960,200.00,204.65,16.8
313970,200.00,204.12,18.9
313980,200.00,204.50,16.8
313990,200.00,204.40,17.8
314000,200.00,204.72,16.7
314010,200.00,204.57,17.8
314020,200.00,204.86,16.7
314030,200.00,204.69,17.7
314040,200.00,204.55,17.7
314050,200.00,204.44,17.8
314060,200.00,204.75,16.7
314070,200.00,204.20,18.8
314080,200.00,203.76,18.9
314090,200.00,203.81,17.9
314100,200.00,203.85,17.9
314110,200.00,203.88,17.9
314120,200.00,203.90,17.8
314130,200.00,203.92,17.8
314140,200.00,203.94,17.8
314150,200.00,203.55,18.9
314160,200.00,204.04,16.8
314170,200.00,204.03,17.8
314180,200.00,204.03,17.8
314190,200.00,204.02,17.7
314200,200.00,204.42,16.6
314210,200.00,204.33,17.6
314220,200.00,204.67,16.5
314230,200.00,204.53,17.5
314240,200.00,204.43,17.6
314250,200.00,204.34,17.6
314260,200.00,203.87,18.7
